,S Uri,Song,A Uri,Artist,Genre,Song Pop,Artist Pop,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Type,Id,Uri,Track_href,Analysis_url,Time_signature,Artist_pop,Genres,Track_pop,Duration_ms
4891,4UMeajB5BglmPJUKFi2azT,Near Oblivion,44VIiKcvL7jtY8hcWIraKc,Zac Tiessen,['progressive jazz fusion'],14,19,0.405,0.209,2,-17.4,1,0.0367,0.861,0.932,0.148,0.0371,120.04,audio_features,4UMeajB5BglmPJUKFi2azT,spotify:track:4UMeajB5BglmPJUKFi2azT,https://api.spotify.com/v1/tracks/4UMeajB5BglmPJUKFi2azT,https://api.spotify.com/v1/audio-analysis/4UMeajB5BglmPJUKFi2azT,4,NaN,NaN,NaN,218210
4892,6oeUkkUu7sl7leTs92RZe5,"Hymn of the Soul (From ""Persona 5"")",3erL8NEQbmmOXhO6yyVWxO,Celestial Aeon Project,"['commons', 'video game music']",9,52,0.0966,0.0621,2,-24.375,1,0.0382,0.985,0.597,0.11,0.0942,84.274,audio_features,6oeUkkUu7sl7leTs92RZe5,spotify:track:6oeUkkUu7sl7leTs92RZe5,https://api.spotify.com/v1/tracks/6oeUkkUu7sl7leTs92RZe5,https://api.spotify.com/v1/audio-analysis/6oeUkkUu7sl7leTs92RZe5,1,NaN,NaN,NaN,181575
4893,7vestWafa5WrdlwpK8bhvA,Closer - Instrumental,1Pr6QC1iOpXLx1shPTBBhN,Hillside Recording,['instrumental worship'],37,43,0.627,0.0801,0,-24.742,1,0.0463,0.982,0.935,0.118,0.168,125.962,audio_features,7vestWafa5WrdlwpK8bhvA,spotify:track:7vestWafa5WrdlwpK8bhvA,https://api.spotify.com/v1/tracks/7vestWafa5WrdlwpK8bhvA,https://api.spotify.com/v1/audio-analysis/7vestWafa5WrdlwpK8bhvA,4,NaN,NaN,NaN,169048
4894,19lfvxOIQzWRJeZWQUhyi9,Stories - Instrumental,1Pr6QC1iOpXLx1shPTBBhN,Hillside Recording,['instrumental worship'],39,43,0.584,0.16,11,-22.421,1,0.0488,0.974,0.952,0.111,0.171,124.053,audio_features,19lfvxOIQzWRJeZWQUhyi9,spotify:track:19lfvxOIQzWRJeZWQUhyi9,https://api.spotify.com/v1/tracks/19lfvxOIQzWRJeZWQUhyi9,https://api.spotify.com/v1/audio-analysis/19lfvxOIQzWRJeZWQUhyi9,4,NaN,NaN,NaN,138145
4895,3ZY6vSIRrKwqRojfjES3Lh,Space and Time,5hjHcy9hKA3TJ44LUi51jp,Phantasia Music,[],20,27,0.438,0.176,0,-17.178,0,0.0304,0.98,0.943,0.101,0.079,109.895,audio_features,3ZY6vSIRrKwqRojfjES3Lh,spotify:track:3ZY6vSIRrKwqRojfjES3Lh,https://api.spotify.com/v1/tracks/3ZY6vSIRrKwqRojfjES3Lh,https://api.spotify.com/v1/audio-analysis/3ZY6vSIRrKwqRojfjES3Lh,4,NaN,NaN,NaN,231955
4896,2LelnPwestOF5uwwvnELH5,The Highland's Wind,5hjHcy9hKA3TJ44LUi51jp,Phantasia Music,[],23,27,0.373,0.399,7,-15.538,1,0.0371,0.288,0.974,0.107,0.167,149.969,audio_features,2LelnPwestOF5uwwvnELH5,spotify:track:2LelnPwestOF5uwwvnELH5,https://api.spotify.com/v1/tracks/2LelnPwestOF5uwwvnELH5,https://api.spotify.com/v1/audio-analysis/2LelnPwestOF5uwwvnELH5,3,NaN,NaN,NaN,196725
4897,0UjAsQUhA3fS3f0KEeGuMM,Peace - Instrumental,1Pr6QC1iOpXLx1shPTBBhN,Hillside Recording,['instrumental worship'],35,43,0.663,0.0831,0,-27.342,1,0.0403,0.991,0.91,0.111,0.178,111.912,audio_features,0UjAsQUhA3fS3f0KEeGuMM,spotify:track:0UjAsQUhA3fS3f0KEeGuMM,https://api.spotify.com/v1/tracks/0UjAsQUhA3fS3f0KEeGuMM,https://api.spotify.com/v1/audio-analysis/0UjAsQUhA3fS3f0KEeGuMM,3,NaN,NaN,NaN,78571
4898,3bTozLU0JX6TX2HRLBAQPq,Faithfulness - Instrumental,1Pr6QC1iOpXLx1shPTBBhN,Hillside Recording,['instrumental worship'],41,43,0.792,0.0119,0,-34.53,1,0.0628,0.996,0.94,0.0763,0.226,107.013,audio_features,3bTozLU0JX6TX2HRLBAQPq,spotify:track:3bTozLU0JX6TX2HRLBAQPq,https://api.spotify.com/v1/tracks/3bTozLU0JX6TX2HRLBAQPq,https://api.spotify.com/v1/audio-analysis/3bTozLU0JX6TX2HRLBAQPq,4,NaN,NaN,NaN,71495
4899,63BGoDhW6THft44SCAR6PP,A Gray Day,5XH1l6ObtoOBT3fZiRhNsF,Rooydad,[],39,26,0.459,0.00393,11,-30.201,1,0.0479,0.97,0.958,0.106,0.0874,129.159,audio_features,63BGoDhW6THft44SCAR6PP,spotify:track:63BGoDhW6THft44SCAR6PP,https://api.spotify.com/v1/tracks/63BGoDhW6THft44SCAR6PP,https://api.spotify.com/v1/audio-analysis/63BGoDhW6THft44SCAR6PP,4,NaN,NaN,NaN,125223
4900,0ZoR8YxtRptIEyK7XqbGDV,Leave The Mind,5XH1l6ObtoOBT3fZiRhNsF,Rooydad,[],15,26,0.392,0.261,9,-16.165,1,0.0309,0.821,0.944,0.0822,0.0724,115.005,audio_features,0ZoR8YxtRptIEyK7XqbGDV,spotify:track:0ZoR8YxtRptIEyK7XqbGDV,https://api.spotify.com/v1/tracks/0ZoR8YxtRptIEyK7XqbGDV,https://api.spotify.com/v1/audio-analysis/0ZoR8YxtRptIEyK7XqbGDV,4,NaN,NaN,NaN,237935
4901,48vMLiTmy4BvMN0zov2Wsd,The Fiend Approaches,2mdKsQcXy7KqmXTa8dA4ei,Will Savino,['video game music'],20,37,0.629,0.582,11,-12.398,0,0.0372,0.0288,0.817,0.104,0.288,136.983,audio_features,48vMLiTmy4BvMN0zov2Wsd,spotify:track:48vMLiTmy4BvMN0zov2Wsd,https://api.spotify.com/v1/tracks/48vMLiTmy4BvMN0zov2Wsd,https://api.spotify.com/v1/audio-analysis/48vMLiTmy4BvMN0zov2Wsd,3,NaN,NaN,NaN,147529
4902,4Da4SrRLGRitoDSn3EhMzy,Attacking Varsanspear,2mdKsQcXy7KqmXTa8dA4ei,Will Savino,['video game music'],18,37,0.722,0.701,1,-12.135,1,0.0389,0.0209,0.913,0.108,0.576,129.07,audio_features,4Da4SrRLGRitoDSn3EhMzy,spotify:track:4Da4SrRLGRitoDSn3EhMzy,https://api.spotify.com/v1/tracks/4Da4SrRLGRitoDSn3EhMzy,https://api.spotify.com/v1/audio-analysis/4Da4SrRLGRitoDSn3EhMzy,1,NaN,NaN,NaN,55814
4903,2aAjFLsYDyOCCKx2Os6jgD,Shipwrecked on the Skeleton Key (Strike),2mdKsQcXy7KqmXTa8dA4ei,Will Savino,['video game music'],14,37,0.645,0.815,1,-10.497,1,0.0356,0.107,0.823,0.1,0.775,147.993,audio_features,2aAjFLsYDyOCCKx2Os6jgD,spotify:track:2aAjFLsYDyOCCKx2Os6jgD,https://api.spotify.com/v1/tracks/2aAjFLsYDyOCCKx2Os6jgD,https://api.spotify.com/v1/audio-analysis/2aAjFLsYDyOCCKx2Os6jgD,4,NaN,NaN,NaN,196000
4904,1OjrasGQgtMkBjDxcVLaMe,The Riddle of Peadar O'Heyne (Strike),2mdKsQcXy7KqmXTa8dA4ei,Will Savino,['video game music'],11,37,0.634,0.627,7,-10.69,1,0.0439,0.000485,0.962,0.318,0.778,126.519,audio_features,1OjrasGQgtMkBjDxcVLaMe,spotify:track:1OjrasGQgtMkBjDxcVLaMe,https://api.spotify.com/v1/tracks/1OjrasGQgtMkBjDxcVLaMe,https://api.spotify.com/v1/audio-analysis/1OjrasGQgtMkBjDxcVLaMe,4,NaN,NaN,NaN,122000
4905,0obqWzpYnd1Z4Q0JAMOL1r,Banish Thee,2mdKsQcXy7KqmXTa8dA4ei,Will Savino,['video game music'],16,37,0.565,0.655,7,-11.436,0,0.037,0.00572,0.876,0.316,0.543,119.878,audio_features,0obqWzpYnd1Z4Q0JAMOL1r,spotify:track:0obqWzpYnd1Z4Q0JAMOL1r,https://api.spotify.com/v1/tracks/0obqWzpYnd1Z4Q0JAMOL1r,https://api.spotify.com/v1/audio-analysis/0obqWzpYnd1Z4Q0JAMOL1r,4,NaN,NaN,NaN,107824
4906,4xA8HPOZdWsEQOjjbJ4Fmt,"It Was Always You, Helen",69lxxQvsfAIoQbB20bEPFC,Philip Glass,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",32,59,0.358,0.217,3,-16.102,1,0.0314,0.973,0.982,0.204,0.0696,92.39,audio_features,4xA8HPOZdWsEQOjjbJ4Fmt,spotify:track:4xA8HPOZdWsEQOjjbJ4Fmt,https://api.spotify.com/v1/tracks/4xA8HPOZdWsEQOjjbJ4Fmt,https://api.spotify.com/v1/audio-analysis/4xA8HPOZdWsEQOjjbJ4Fmt,4,NaN,NaN,NaN,189400
4907,72PHYXsJPDkp6M9iRjHAlc,Last Blood,3B8Fp1AEzsLNRRRhv1IQfL,Gregory Tan,[],30,20,0.282,0.902,3,-5.769,0,0.104,0.00309,0.444,0.294,0.137,149.876,audio_features,72PHYXsJPDkp6M9iRjHAlc,spotify:track:72PHYXsJPDkp6M9iRjHAlc,https://api.spotify.com/v1/tracks/72PHYXsJPDkp6M9iRjHAlc,https://api.spotify.com/v1/audio-analysis/72PHYXsJPDkp6M9iRjHAlc,4,NaN,NaN,NaN,177493
4908,1NvoOYmG8AETPxHt1dkcJg,Crusade for Justice,3B8Fp1AEzsLNRRRhv1IQfL,Gregory Tan,[],18,20,0.481,0.695,9,-10.385,0,0.0479,0.593,0.969,0.0978,0.0392,105.964,audio_features,1NvoOYmG8AETPxHt1dkcJg,spotify:track:1NvoOYmG8AETPxHt1dkcJg,https://api.spotify.com/v1/tracks/1NvoOYmG8AETPxHt1dkcJg,https://api.spotify.com/v1/audio-analysis/1NvoOYmG8AETPxHt1dkcJg,3,NaN,NaN,NaN,182264
4909,6Y4ejCiU86iB17cyaxxCex,Galactic Roar,3B8Fp1AEzsLNRRRhv1IQfL,Gregory Tan,[],13,20,0.504,0.558,9,-9.646,1,0.0446,0.0204,0.702,0.307,0.0906,115.993,audio_features,6Y4ejCiU86iB17cyaxxCex,spotify:track:6Y4ejCiU86iB17cyaxxCex,https://api.spotify.com/v1/tracks/6Y4ejCiU86iB17cyaxxCex,https://api.spotify.com/v1/audio-analysis/6Y4ejCiU86iB17cyaxxCex,4,NaN,NaN,NaN,146897
4910,6fFJa9zNwm8lrCbcDUYEFV,Faith,5hjHcy9hKA3TJ44LUi51jp,Phantasia Music,[],31,27,0.294,0.106,10,-17.639,1,0.0382,0.989,0.928,0.114,0.277,72.5,audio_features,6fFJa9zNwm8lrCbcDUYEFV,spotify:track:6fFJa9zNwm8lrCbcDUYEFV,https://api.spotify.com/v1/tracks/6fFJa9zNwm8lrCbcDUYEFV,https://api.spotify.com/v1/audio-analysis/6fFJa9zNwm8lrCbcDUYEFV,5,NaN,NaN,NaN,139149
4911,0Zs1tpnS1kWhpuKZkR6RyA,My Little Eye,5mi5k87H4HTmz5pHoOaEde,Philleann,[],13,26,0.519,0.426,4,-10.909,0,0.0311,0.608,0.514,0.0861,0.0489,156.051,audio_features,0Zs1tpnS1kWhpuKZkR6RyA,spotify:track:0Zs1tpnS1kWhpuKZkR6RyA,https://api.spotify.com/v1/tracks/0Zs1tpnS1kWhpuKZkR6RyA,https://api.spotify.com/v1/audio-analysis/0Zs1tpnS1kWhpuKZkR6RyA,4,NaN,NaN,NaN,203971
4912,02UsOVESojS5ZIpjGMKrBC,Insomnious,5mi5k87H4HTmz5pHoOaEde,Philleann,[],13,26,0.402,0.206,0,-14.573,1,0.0334,0.947,0.0838,0.0843,0.161,208.109,audio_features,02UsOVESojS5ZIpjGMKrBC,spotify:track:02UsOVESojS5ZIpjGMKrBC,https://api.spotify.com/v1/tracks/02UsOVESojS5ZIpjGMKrBC,https://api.spotify.com/v1/audio-analysis/02UsOVESojS5ZIpjGMKrBC,3,NaN,NaN,NaN,220017
4913,3WN3F1oHZY7Per0Y0jN697,First Snow,2yxcToDb2FZV2tPnEt3cUl,SØLYS,['neo-classical'],23,30,0.418,0.0451,0,-20.126,1,0.0325,0.907,0.934,0.0953,0.0588,113.668,audio_features,3WN3F1oHZY7Per0Y0jN697,spotify:track:3WN3F1oHZY7Per0Y0jN697,https://api.spotify.com/v1/tracks/3WN3F1oHZY7Per0Y0jN697,https://api.spotify.com/v1/audio-analysis/3WN3F1oHZY7Per0Y0jN697,3,NaN,NaN,NaN,168913
4914,1czdcSZKjgfjWTRQun8VyW,Reflections,2yxcToDb2FZV2tPnEt3cUl,SØLYS,['neo-classical'],27,30,0.471,0.0289,3,-27.079,1,0.0404,0.97,0.868,0.088,0.266,46.501,audio_features,1czdcSZKjgfjWTRQun8VyW,spotify:track:1czdcSZKjgfjWTRQun8VyW,https://api.spotify.com/v1/tracks/1czdcSZKjgfjWTRQun8VyW,https://api.spotify.com/v1/audio-analysis/1czdcSZKjgfjWTRQun8VyW,3,NaN,NaN,NaN,138000
4915,6ia4tN0pOdLp5Q1U6giIR2,Atlantis,2yxcToDb2FZV2tPnEt3cUl,SØLYS,['neo-classical'],24,30,0.0799,0.096,0,-27.218,1,0.0407,0.696,0.787,0.0747,0.0366,175.574,audio_features,6ia4tN0pOdLp5Q1U6giIR2,spotify:track:6ia4tN0pOdLp5Q1U6giIR2,https://api.spotify.com/v1/tracks/6ia4tN0pOdLp5Q1U6giIR2,https://api.spotify.com/v1/audio-analysis/6ia4tN0pOdLp5Q1U6giIR2,3,NaN,NaN,NaN,198000
4916,3FR3BTyC55VbVNlm1pexRe,Weeping Sky,3aO62ba1Nshyxrde8Xl34K,Patrick Zelinski,[],22,26,0.22,0.488,11,-10.635,0,0.0444,0.00185,0.545,0.133,0.0391,113.96,audio_features,3FR3BTyC55VbVNlm1pexRe,spotify:track:3FR3BTyC55VbVNlm1pexRe,https://api.spotify.com/v1/tracks/3FR3BTyC55VbVNlm1pexRe,https://api.spotify.com/v1/audio-analysis/3FR3BTyC55VbVNlm1pexRe,4,NaN,NaN,NaN,217035
4917,3o1a8Wu9UAi8wXn0YSz1Ct,Dystopia,3u9sMHkflBCzImVRg3qz6K,Karl Edh,[],10,21,0.308,0.425,11,-10.757,0,0.0325,0.00439,0.579,0.0961,0.0309,110.048,audio_features,3o1a8Wu9UAi8wXn0YSz1Ct,spotify:track:3o1a8Wu9UAi8wXn0YSz1Ct,https://api.spotify.com/v1/tracks/3o1a8Wu9UAi8wXn0YSz1Ct,https://api.spotify.com/v1/audio-analysis/3o1a8Wu9UAi8wXn0YSz1Ct,4,NaN,NaN,NaN,247808
4918,4UIED57GE9AEJlWlMIllgk,Back to Earth,3u9sMHkflBCzImVRg3qz6K,Karl Edh,[],12,21,0.154,0.28,11,-13.522,0,0.0377,0.344,0.954,0.0916,0.0359,136.14,audio_features,4UIED57GE9AEJlWlMIllgk,spotify:track:4UIED57GE9AEJlWlMIllgk,https://api.spotify.com/v1/tracks/4UIED57GE9AEJlWlMIllgk,https://api.spotify.com/v1/audio-analysis/4UIED57GE9AEJlWlMIllgk,5,NaN,NaN,NaN,236471
4919,5SwqHpKZdlWOBGsAUdg1me,Those Winter Sundays,3UN9aDpa6YerR53G9MB73H,Have a Cigar,['neo-classical'],31,26,0.153,0.0872,0,-21.789,1,0.0319,0.841,0.916,0.0833,0.0437,94.684,audio_features,5SwqHpKZdlWOBGsAUdg1me,spotify:track:5SwqHpKZdlWOBGsAUdg1me,https://api.spotify.com/v1/tracks/5SwqHpKZdlWOBGsAUdg1me,https://api.spotify.com/v1/audio-analysis/5SwqHpKZdlWOBGsAUdg1me,1,NaN,NaN,NaN,229333
4920,2oep3pE1leyRECmdt8WQmw,Memento,5XfJbtmixExXtkrNXnZ78G,Pierre-Alexandre Monin,[],20,26,0.396,0.455,5,-13.149,0,0.0357,0.449,0.934,0.553,0.0891,120.168,audio_features,2oep3pE1leyRECmdt8WQmw,spotify:track:2oep3pE1leyRECmdt8WQmw,https://api.spotify.com/v1/tracks/2oep3pE1leyRECmdt8WQmw,https://api.spotify.com/v1/audio-analysis/2oep3pE1leyRECmdt8WQmw,4,NaN,NaN,NaN,376000
4921,4PLZdvF870YfNKJZcrUZAg,Mystic Woods,5XfJbtmixExXtkrNXnZ78G,Pierre-Alexandre Monin,[],23,26,0.0764,0.234,7,-17.184,0,0.0384,0.881,0.965,0.0886,0.0362,80.107,audio_features,4PLZdvF870YfNKJZcrUZAg,spotify:track:4PLZdvF870YfNKJZcrUZAg,https://api.spotify.com/v1/tracks/4PLZdvF870YfNKJZcrUZAg,https://api.spotify.com/v1/audio-analysis/4PLZdvF870YfNKJZcrUZAg,3,NaN,NaN,NaN,244036
4922,6ThtE5bRGuINNWcMegGHdo,The First Journey,5XfJbtmixExXtkrNXnZ78G,Pierre-Alexandre Monin,[],24,26,0.493,0.562,3,-12.127,1,0.0358,0.851,0.84,0.198,0.614,112.679,audio_features,6ThtE5bRGuINNWcMegGHdo,spotify:track:6ThtE5bRGuINNWcMegGHdo,https://api.spotify.com/v1/tracks/6ThtE5bRGuINNWcMegGHdo,https://api.spotify.com/v1/audio-analysis/6ThtE5bRGuINNWcMegGHdo,4,NaN,NaN,NaN,138811
4923,2EjvQNWtXaB1UNqE8XBLgW,Forgotten Paths,5XfJbtmixExXtkrNXnZ78G,Pierre-Alexandre Monin,[],24,26,0.201,0.304,0,-19.053,0,0.0427,0.884,0.927,0.102,0.038,88.94,audio_features,2EjvQNWtXaB1UNqE8XBLgW,spotify:track:2EjvQNWtXaB1UNqE8XBLgW,https://api.spotify.com/v1/tracks/2EjvQNWtXaB1UNqE8XBLgW,https://api.spotify.com/v1/audio-analysis/2EjvQNWtXaB1UNqE8XBLgW,4,NaN,NaN,NaN,212948
4924,57j85PeouDGgXs8Lgkyxr8,Horses,1RXKejGLjB9BRnB7bihIsT,Alex S.Tsigkourakos,[],8,11,0.276,0.205,8,-16.88,1,0.0359,0.973,0.905,0.0928,0.0474,169.96,audio_features,57j85PeouDGgXs8Lgkyxr8,spotify:track:57j85PeouDGgXs8Lgkyxr8,https://api.spotify.com/v1/tracks/57j85PeouDGgXs8Lgkyxr8,https://api.spotify.com/v1/audio-analysis/57j85PeouDGgXs8Lgkyxr8,4,NaN,NaN,NaN,266587
4925,26AoBTtJ1KpJmlrVQ4RDzX,Happiness Is Spinning in an Office Chair,1RXKejGLjB9BRnB7bihIsT,Alex S.Tsigkourakos,[],8,11,0.469,0.446,7,-14.126,1,0.039,0.725,0.889,0.182,0.067,129.932,audio_features,26AoBTtJ1KpJmlrVQ4RDzX,spotify:track:26AoBTtJ1KpJmlrVQ4RDzX,https://api.spotify.com/v1/tracks/26AoBTtJ1KpJmlrVQ4RDzX,https://api.spotify.com/v1/audio-analysis/26AoBTtJ1KpJmlrVQ4RDzX,4,NaN,NaN,NaN,245173
4926,3FcfvTzS202PRAQJLVN43f,Almond Blossom,1RXKejGLjB9BRnB7bihIsT,Alex S.Tsigkourakos,[],20,11,0.269,0.128,6,-19.476,1,0.0439,0.989,0.893,0.0822,0.121,77.97,audio_features,3FcfvTzS202PRAQJLVN43f,spotify:track:3FcfvTzS202PRAQJLVN43f,https://api.spotify.com/v1/tracks/3FcfvTzS202PRAQJLVN43f,https://api.spotify.com/v1/audio-analysis/3FcfvTzS202PRAQJLVN43f,4,NaN,NaN,NaN,207613
4927,4Zjj2F3BdJ1oYg7FFhVxvO,Interstellar,0I1E6yZfJF32EmXZEMa6Xq,Nick Murray,['epicore'],19,28,0.439,0.485,7,-14.42,1,0.0663,0.675,0.95,0.11,0.039,160.141,audio_features,4Zjj2F3BdJ1oYg7FFhVxvO,spotify:track:4Zjj2F3BdJ1oYg7FFhVxvO,https://api.spotify.com/v1/tracks/4Zjj2F3BdJ1oYg7FFhVxvO,https://api.spotify.com/v1/audio-analysis/4Zjj2F3BdJ1oYg7FFhVxvO,4,NaN,NaN,NaN,147285
4928,6JTsKq4gwy9XCliDrQEbgF,Between Oceans (feat. Juliet Lyons),0I1E6yZfJF32EmXZEMa6Xq,Nick Murray,['epicore'],32,28,0.154,0.337,0,-14.17,0,0.0366,0.72,0.973,0.0854,0.0515,105.953,audio_features,6JTsKq4gwy9XCliDrQEbgF,spotify:track:6JTsKq4gwy9XCliDrQEbgF,https://api.spotify.com/v1/tracks/6JTsKq4gwy9XCliDrQEbgF,https://api.spotify.com/v1/audio-analysis/6JTsKq4gwy9XCliDrQEbgF,4,NaN,NaN,NaN,229302
4929,20sSiagtdZGcIAtkAjJdHJ,Miracle of Life,0I1E6yZfJF32EmXZEMa6Xq,Nick Murray,['epicore'],20,28,0.283,0.276,0,-12.71,1,0.0339,0.435,0.953,0.0988,0.0925,140.1,audio_features,20sSiagtdZGcIAtkAjJdHJ,spotify:track:20sSiagtdZGcIAtkAjJdHJ,https://api.spotify.com/v1/tracks/20sSiagtdZGcIAtkAjJdHJ,https://api.spotify.com/v1/audio-analysis/20sSiagtdZGcIAtkAjJdHJ,4,NaN,NaN,NaN,232989
4930,6iPLBz4iP1Kp8kMCXz6TSQ,Miles to Walk,3u9sMHkflBCzImVRg3qz6K,Karl Edh,[],23,21,0.216,0.355,9,-9.475,1,0.0391,0.638,0.649,0.0989,0.0374,124.902,audio_features,6iPLBz4iP1Kp8kMCXz6TSQ,spotify:track:6iPLBz4iP1Kp8kMCXz6TSQ,https://api.spotify.com/v1/tracks/6iPLBz4iP1Kp8kMCXz6TSQ,https://api.spotify.com/v1/audio-analysis/6iPLBz4iP1Kp8kMCXz6TSQ,4,NaN,NaN,NaN,177579
4931,1R285Ilx1JWHvbucVoJSkP,Elves of Starlight,3u9sMHkflBCzImVRg3qz6K,Karl Edh,[],25,21,0.212,0.0903,10,-17.372,1,0.0395,0.942,0.915,0.0798,0.0371,63.653,audio_features,1R285Ilx1JWHvbucVoJSkP,spotify:track:1R285Ilx1JWHvbucVoJSkP,https://api.spotify.com/v1/tracks/1R285Ilx1JWHvbucVoJSkP,https://api.spotify.com/v1/audio-analysis/1R285Ilx1JWHvbucVoJSkP,4,NaN,NaN,NaN,137143
4932,2dzZxKtTnBsWQ63i8zZhDx,Norse Saga,1kgG3gkwM4b5riMk7GVKSz,Listening Wind,['neo-classical'],29,27,0.426,0.0167,5,-22.909,0,0.0376,0.986,0.946,0.0915,0.182,93.911,audio_features,2dzZxKtTnBsWQ63i8zZhDx,spotify:track:2dzZxKtTnBsWQ63i8zZhDx,https://api.spotify.com/v1/tracks/2dzZxKtTnBsWQ63i8zZhDx,https://api.spotify.com/v1/audio-analysis/2dzZxKtTnBsWQ63i8zZhDx,4,NaN,NaN,NaN,148100
4933,6tqlrQFUBWK3UORLCu7McB,You Matter - Instrumental,59GEiG83qYSWz2s7atSFMd,Khamir Music,[],35,30,0.565,0.15,2,-21.41,1,0.0372,0.945,0.908,0.0756,0.215,135.963,audio_features,6tqlrQFUBWK3UORLCu7McB,spotify:track:6tqlrQFUBWK3UORLCu7McB,https://api.spotify.com/v1/tracks/6tqlrQFUBWK3UORLCu7McB,https://api.spotify.com/v1/audio-analysis/6tqlrQFUBWK3UORLCu7McB,3,NaN,NaN,NaN,107206
4934,4b5clPVkjIuQWbPIwBz80T,Estella's Theme,0jyB5RKHNuA4Wfkk8hhGQe,Christian Lundberg,[],39,33,0.309,0.338,3,-17.467,0,0.036,0.645,0.986,0.0648,0.0861,150.094,audio_features,4b5clPVkjIuQWbPIwBz80T,spotify:track:4b5clPVkjIuQWbPIwBz80T,https://api.spotify.com/v1/tracks/4b5clPVkjIuQWbPIwBz80T,https://api.spotify.com/v1/audio-analysis/4b5clPVkjIuQWbPIwBz80T,4,NaN,NaN,NaN,229733
4935,1IvMhKEYofTzkDHXaOan1B,Overture,5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,"['broadway', 'disney', 'hollywood', 'movie tunes', 'orchestral soundtrack', 'show tunes']",45,58,0.147,0.448,0,-9.636,1,0.0368,0.752,0.875,0.353,0.153,71.812,audio_features,1IvMhKEYofTzkDHXaOan1B,spotify:track:1IvMhKEYofTzkDHXaOan1B,https://api.spotify.com/v1/tracks/1IvMhKEYofTzkDHXaOan1B,https://api.spotify.com/v1/audio-analysis/1IvMhKEYofTzkDHXaOan1B,4,NaN,NaN,NaN,185560
4936,4lS2803hVm5ZvKp4bzKIF0,The Kiss,5sy77gt4bfsLcSQ8GIe4ZZ,Alan Menken,"['broadway', 'disney', 'hollywood', 'movie tunes', 'orchestral soundtrack', 'show tunes']",40,58,0.123,0.0635,5,-26.859,1,0.0426,0.88,0.892,0.0688,0.101,85.939,audio_features,4lS2803hVm5ZvKp4bzKIF0,spotify:track:4lS2803hVm5ZvKp4bzKIF0,https://api.spotify.com/v1/tracks/4lS2803hVm5ZvKp4bzKIF0,https://api.spotify.com/v1/audio-analysis/4lS2803hVm5ZvKp4bzKIF0,4,NaN,NaN,NaN,111067
4937,1FlxqJmoZWS2q1uRlyZVur,"Main Title ""Somewhere in My Memory"" (From ""Home Alone"") - Voice",3dRfiJ2650SZu6GbydcHNb,John Williams,"['orchestral soundtrack', 'soundtrack']",47,69,0.164,0.0719,2,-18.535,1,0.0355,0.969,0.317,0.0788,0.0784,74.352,audio_features,1FlxqJmoZWS2q1uRlyZVur,spotify:track:1FlxqJmoZWS2q1uRlyZVur,https://api.spotify.com/v1/tracks/1FlxqJmoZWS2q1uRlyZVur,https://api.spotify.com/v1/audio-analysis/1FlxqJmoZWS2q1uRlyZVur,4,NaN,NaN,NaN,293533
4938,11Hq1xTlR8Bgm3Pgv9EqGs,O Holy Night,71VUVLmoTKKYfIugkavMeS,Adolphe Adam,"['early romantic era', 'french opera', 'french romanticism']",37,37,0.207,0.127,1,-21.067,1,0.0385,0.754,0.943,0.128,0.0386,80.583,audio_features,11Hq1xTlR8Bgm3Pgv9EqGs,spotify:track:11Hq1xTlR8Bgm3Pgv9EqGs,https://api.spotify.com/v1/tracks/11Hq1xTlR8Bgm3Pgv9EqGs,https://api.spotify.com/v1/audio-analysis/11Hq1xTlR8Bgm3Pgv9EqGs,4,NaN,NaN,NaN,167760
4939,1WA5av9UlqPNOKcaUdWbGM,Somewhere in My Memory - Chorus & Orchestra Version,3dRfiJ2650SZu6GbydcHNb,John Williams,"['orchestral soundtrack', 'soundtrack']",41,69,0.351,0.0767,2,-21.396,1,0.0335,0.99,0.341,0.0783,0.146,73.848,audio_features,1WA5av9UlqPNOKcaUdWbGM,spotify:track:1WA5av9UlqPNOKcaUdWbGM,https://api.spotify.com/v1/tracks/1WA5av9UlqPNOKcaUdWbGM,https://api.spotify.com/v1/audio-analysis/1WA5av9UlqPNOKcaUdWbGM,4,NaN,NaN,NaN,63973
4940,2SIuzuio78aB01RGY90d59,"Finale (from the motion picture, ""Home Alone 2: Lost In New York)",3dRfiJ2650SZu6GbydcHNb,John Williams,"['orchestral soundtrack', 'soundtrack']",26,69,0.0788,0.0301,6,-26.998,1,0.0401,0.919,0.701,0.121,0.0673,80.101,audio_features,2SIuzuio78aB01RGY90d59,spotify:track:2SIuzuio78aB01RGY90d59,https://api.spotify.com/v1/tracks/2SIuzuio78aB01RGY90d59,https://api.spotify.com/v1/audio-analysis/2SIuzuio78aB01RGY90d59,4,NaN,NaN,NaN,235267
